Cód.	Município	Sigla	PIB(Milhares de Reais)
3202108	Ecoporanga	ES	310414
3202207	Fundão	ES	475925
3202256	Governador Lindenberg	ES	207711
3202306	Guaçuí	ES	528465
3202405	Guarapari	ES	2307089
3202454	Ibatiba	ES	346650
3202504	Ibiraçu	ES	261086
3202553	Ibitirama	ES	124121
3202603	Iconha	ES	331866
3202652	Irupi	ES	218441
3202702	Itaguaçu	ES	258921
3202801	Itapemirim	ES	5704489
3202900	Itarana	ES	217697
3203007	Iúna	ES	429709
3203056	Jaguaré	ES	607264
3203106	Jerônimo Monteiro	ES	148005
3203130	João Neiva	ES	493455
3203163	Laranja da Terra	ES	132259
3203205	Linhares	ES	6088560
3203304	Mantenópolis	ES	162926
3203320	Marataízes	ES	2541243
3203346	Marechal Floriano	ES	433510
3203353	Marilândia	ES	262615
3203403	Mimoso do Sul	ES	463352
3203502	Montanha	ES	343594
3203601	Mucurici	ES	69791
3203700	Muniz Freire	ES	308794
3203809	Muqui	ES	187120
3203908	Nova Venécia	ES	1005948
3204005	Pancas	ES	277010
3204054	Pedro Canário	ES	303281
3204104	Pinheiros	ES	485818
3204203	Piúma	ES	641239
3204252	Ponto Belo	ES	82125
3204302	Presidente Kennedy	ES	6699478
3204351	Rio Bananal	ES	383294
3204401	Rio Novo do Sul	ES	196646
3204500	Santa Leopoldina	ES	204963
3204559	Santa Maria de Jetibá	ES	1363363
3204609	Santa Teresa	ES	482176
3204658	São Domingos do Norte	ES	252603
3204708	São Gabriel da Palha	ES	603337
3204807	São José do Calçado	ES	160076
3204906	São Mateus	ES	2411975
3204955	São Roque do Canaã	ES	197937
3205002	Serra	ES	23118448
3205010	Sooretama	ES	514567
3205036	Vargem Alta	ES	342655
3205069	Venda Nova do Imigrante	ES	612949
3205101	Viana	ES	2467152
3205150	Vila Pavão	ES	140340
3205176	Vila Valério	ES	276433
3205200	Vila Velha	ES	12124129
3205309	Vitória	ES	26380111
3300100	Angra dos Reis	RJ	8936325
3300159	Aperibé	RJ	181448
3300209	Araruama	RJ	2671410
3300225	Areal	RJ	314273
3300233	Armação dos Búzios	RJ	2550287
3300258	Arraial do Cabo	RJ	1291932
3300308	Barra do Piraí	RJ	2059585
3300407	Barra Mansa	RJ	5163796
3300456	Belford Roxo	RJ	7933424
3300506	Bom Jardim	RJ	671855
3300605	Bom Jesus do Itabapoana	RJ	761376
3300704	Cabo Frio	RJ	10970087
3300803	Cachoeiras de Macacu	RJ	1032922
3300902	Cambuci	RJ	336742
3300936	Carapebus	RJ	521856
3300951	Comendador Levy Gasparian	RJ	389185
3301009	Campos dos Goytacazes	RJ	32313154
3301108	Cantagalo	RJ	737719
3301157	Cardoso Moreira	RJ	279301
3301207	Carmo	RJ	455486
3301306	Casimiro de Abreu	RJ	2187814
3301405	Conceição de Macabu	RJ	355130
3301504	Cordeiro	RJ	507446
3301603	Duas Barras	RJ	209548
3301702	Duque de Caxias	RJ	41595845
3301801	Engenheiro Paulo de Frontin	RJ	260409
3301850	Guapimirim	RJ	976315
3301876	Iguaba Grande	RJ	489244
3301900	Itaboraí	RJ	4474777
3302007	Itaguaí	RJ	8054417
3302056	Italva	RJ	306439
3302106	Itaocara	RJ	542632
3302205	Itaperuna	RJ	2787493
3302254	Itatiaia	RJ	4931800
3302270	Japeri	RJ	1437339
3302304	Laje do Muriaé	RJ	136117
3302403	Macaé	RJ	15405622
3302452	Macuco	RJ	153464
3302502	Magé	RJ	3880686
3302601	Mangaratiba	RJ	3591900
3302700	Maricá	RJ	26982459
3302809	Mendes	RJ	321861
3302858	Mesquita	RJ	2261969
3302908	Miguel Pereira	RJ	589546
3303005	Miracema	RJ	529167
3303104	Natividade	RJ	280724
3303203	Nilópolis	RJ	2802534
3303302	Niterói	RJ	40356679
3303401	Nova Friburgo	RJ	5215052
3303500	Nova Iguaçu	RJ	16818603
3303609	Paracambi	RJ	974072
3303708	Paraíba do Sul	RJ	993787
3303807	Paraty	RJ	2619518
3303856	Paty do Alferes	RJ	542657
3303906	Petrópolis	RJ	12672637
3303955	Pinheiral	RJ	542039
3304003	Piraí	RJ	1852601
3304102	Porciúncula	RJ	350061
3304110	Porto Real	RJ	2856209
3304128	Quatis	RJ	264979
3304144	Queimados	RJ	3589831
3304151	Quissamã	RJ	2471430
3304201	Resende	RJ	8425983
3304300	Rio Bonito	RJ	1660195
3304409	Rio Claro	RJ	401550
3304508	Rio das Flores	RJ	205314
3304524	Rio das Ostras	RJ	8582561
3304557	Rio de Janeiro	RJ	364052058
3304607	Santa Maria Madalena	RJ	181421
3304706	Santo Antônio de Pádua	RJ	1086943
3304755	São Francisco de Itabapoana	RJ	1023340
3304805	São Fidélis	RJ	695181
3304904	São Gonçalo	RJ	18501296
3305000	São João da Barra	RJ	7203742
3305109	São João de Meriti	RJ	9308683
3305133	São José de Ubá	RJ	204855
3305158	São José do Vale do Rio Preto	RJ	532113
3305208	São Pedro da Aldeia	RJ	2289291
3305307	São Sebastião do Alto	RJ	203323
3305406	Sapucaia	RJ	736527
3305505	Saquarema	RJ	3091089
3305554	Seropédica	RJ	4462277
3305604	Silva Jardim	RJ	465703
3305703	Sumidouro	RJ	447968
3305752	Tanguá	RJ	550372
3305802	Teresópolis	RJ	5155905
3305901	Trajano de Moraes	RJ	195798
3306008	Três Rios	RJ	3956601
3306107	Valença	RJ	2564836
3306156	Varre-Sai	RJ	187033
3306206	Vassouras	RJ	977186
3306305	Volta Redonda	RJ	13764889
3500105	Adamantina	SP	1084405
3500204	Adolfo	SP	92374
3500303	Aguaí	SP	1008187
3500402	Águas da Prata	SP	168305
3500501	Águas de Lindóia	SP	491522
3500550	Águas de Santa Bárbara	SP	166830
3500600	Águas de São Pedro	SP	135947
3500709	Agudos	SP	2203350
3500758	Alambari	SP	100497
3500808	Alfredo Marcondes	SP	83373
3500907	Altair	SP	106833
3501004	Altinópolis	SP	497723
3501103	Alto Alegre	SP	107712
3501152	Alumínio	SP	2105105
3501202	Álvares Florence	SP	119696
3501301	Álvares Machado	SP	530718
3501400	Álvaro de Carvalho	SP	49886
3501509	Alvinlândia	SP	51906
3501608	Americana	SP	11332408
3501707	Américo Brasiliense	SP	959435
3501806	Américo de Campos	SP	117732
3501905	Amparo	SP	4646510
3502002	Analândia	SP	183994
3502101	Andradina	SP	1922486
3502200	Angatuba	SP	1008412
3502309	Anhembi	SP	179886
3502408	Anhumas	SP	74825
3502507	Aparecida	SP	1082773
3502606	Aparecida d'Oeste	SP	128569
3502705	Apiaí	SP	594687
3502754	Araçariguama	SP	3270859
3502804	Araçatuba	SP	7349421
3502903	Araçoiaba da Serra	SP	861982
3503000	Aramina	SP	126608
3503109	Arandu	SP	117579
3503158	Arapeí	SP	30704
3503208	Araraquara	SP	9409114
3503307	Araras	SP	5565138
3503356	Arco-Íris	SP	53015
3503406	Arealva	SP	230788
3503505	Areias	SP	43128
3503604	Areiópolis	SP	143002
3503703	Ariranha	SP	728583
3503802	Artur Nogueira	SP	1184269
3503901	Arujá	SP	6155414
3503950	Aspásia	SP	35205
3504008	Assis	SP	3363336
3504107	Atibaia	SP	7140404
3504206	Auriflama	SP	304811
3504305	Avaí	SP	271908
3504404	Avanhandava	SP	319465
3504503	Avaré	SP	2737161
3504602	Bady Bassitt	SP	353421
3504701	Balbinos	SP	57563
3504800	Bálsamo	SP	203040
3504909	Bananal	SP	184554
3505005	Barão de Antonina	SP	53276
3505104	Barbosa	SP	94911
3505203	Bariri	SP	1160199
3505302	Barra Bonita	SP	1282532
3505351	Barra do Chapéu	SP	81216
3505401	Barra do Turvo	SP	91020
3505500	Barretos	SP	4859369
3505609	Barrinha	SP	517656
3505708	Barueri	SP	50566644
3505807	Bastos	SP	959525
3505906	Batatais	SP	1590068
3506003	Bauru	SP	14642061
3506102	Bebedouro	SP	3344551
3506201	Bento de Abreu	SP	167547
3506300	Bernardino de Campos	SP	220259
3506359	Bertioga	SP	1690596
3506409	Bilac	SP	193041
3506508	Birigui	SP	3336570
3506607	Biritiba Mirim	SP	687603
3506706	Boa Esperança do Sul	SP	309484
3506805	Bocaina	SP	217466
3506904	Bofete	SP	187116
3507001	Boituva	SP	2381517
3507100	Bom Jesus dos Perdões	SP	908428
3507159	Bom Sucesso de Itararé	SP	62660
3507209	Borá	SP	70890
3507308	Boracéia	SP	383172
3507407	Borborema	SP	372245
3507456	Borebi	SP	65278
3507506	Botucatu	SP	4623409
3507605	Bragança Paulista	SP	6305507
3507704	Braúna	SP	98163
3507753	Brejo Alegre	SP	83159
3507803	Brodowski	SP	668980
3507902	Brotas	SP	657854
3508009	Buri	SP	413706
3508108	Buritama	SP	635662
3508207	Buritizal	SP	177965
3508306	Cabrália Paulista	SP	82550
3508405	Cabreúva	SP	4677142
3508504	Caçapava	SP	4318445
3508603	Cachoeira Paulista	SP	608492
3508702	Caconde	SP	357342
3508801	Cafelândia	SP	505033
3508900	Caiabu	SP	58214
3509007	Caieiras	SP	3556312
3509106	Caiuá	SP	75611
3509205	Cajamar	SP	16970111
3509254	Cajati	SP	1452475
3509304	Cajobi	SP	155966
3509403	Cajuru	SP	572165
3509452	Campina do Monte Alegre	SP	108651
3509502	Campinas	SP	61397263
3509601	Campo Limpo Paulista	SP	2111048
3509700	Campos do Jordão	SP	1247875
3509809	Campos Novos Paulista	SP	141778
3509908	Cananéia	SP	300657
3509957	Canas	SP	104580
3510005	Cândido Mota	SP	1166474
3510104	Cândido Rodrigues	SP	100101
3510153	Canitar	SP	188668
3510203	Capão Bonito	SP	906463
3510302	Capela do Alto	SP	272471
3510401	Capivari	SP	2059704
3510500	Caraguatatuba	SP	3325920
3510609	Carapicuíba	SP	5745311
3510708	Cardoso	SP	255539
3510807	Casa Branca	SP	831168
3510906	Cássia dos Coqueiros	SP	148915
3511003	Castilho	SP	864944
3511102	Catanduva	SP	4195221
3511201	Catiguá	SP	116893
3511300	Cedral	SP	312425
3511409	Cerqueira César	SP	605187
3511508	Cerquilho	SP	1833225
3511607	Cesário Lange	SP	432254
3511706	Charqueada	SP	353905
3511904	Clementina	SP	219809
3512001	Colina	SP	1107893
3512100	Colômbia	SP	330046
3512209	Conchal	SP	692286
3512308	Conchas	SP	352392
3512407	Cordeirópolis	SP	2822222
3512506	Coroados	SP	165504
3512605	Coronel Macedo	SP	76871
3512704	Corumbataí	SP	248561
3512803	Cosmópolis	SP	1591091
3512902	Cosmorama	SP	335896
3513009	Cotia	SP	12534569
3513108	Cravinhos	SP	1195729
3513207	Cristais Paulista	SP	193173
3513306	Cruzália	SP	104534
3513405	Cruzeiro	SP	2435818
3513504	Cubatão	SP	13183239
3513603	Cunha	SP	259050
3513702	Descalvado	SP	1586428
3513801	Diadema	SP	14671971
3513850	Dirce Reis	SP	57391
3513900	Divinolândia	SP	279537
3514007	Dobrada	SP	115401
3514106	Dois Córregos	SP	647887
3514205	Dolcinópolis	SP	46291
3514304	Dourado	SP	627180
3514403	Dracena	SP	1199691
3514502	Duartina	SP	237279
3514601	Dumont	SP	228991
3514700	Echaporã	SP	125442
3514809	Eldorado	SP	321142
3514908	Elias Fausto	SP	706704
3514924	Elisiário	SP	63737
3514957	Embaúba	SP	52163
3515004	Embu das Artes	SP	13248193
3515103	Embu-Guaçu	SP	1121893
3515129	Emilianópolis	SP	61747
3515152	Engenheiro Coelho	SP	663314
3515186	Espírito Santo do Pinhal	SP	1433233
3515194	Espírito Santo do Turvo	SP	78692
3515202	Estrela d'Oeste	SP	626113
3515301	Estrela do Norte	SP	50590
3515350	Euclides da Cunha Paulista	SP	159118
3515400	Fartura	SP	370628
3515509	Fernandópolis	SP	2006104
3515608	Fernando Prestes	SP	191408
3515657	Fernão	SP	50029
3515707	Ferraz de Vasconcelos	SP	3137940
3515806	Flora Rica	SP	37968
3515905	Floreal	SP	63979
3516002	Flórida Paulista	SP	206634
3516101	Florínea	SP	136091
3516200	Franca	SP	9992981
3516309	Francisco Morato	SP	1517245
3516408	Franco da Rocha	SP	2995316
3516507	Gabriel Monteiro	SP	74118
3516606	Gália	SP	143175
3516705	Garça	SP	1192416
3516804	Gastão Vidigal	SP	76519
3516853	Gavião Peixoto	SP	887102
3516903	General Salgado	SP	248503
3517000	Getulina	SP	185155
3517109	Glicério	SP	101506
3517208	Guaiçara	SP	196222
3517307	Guaimbê	SP	75600
3517406	Guaíra	SP	3249524
3517505	Guapiaçu	SP	549431
3517604	Guapiara	SP	326394
3517703	Guará	SP	439581
3517802	Guaraçaí	SP	273862
3517901	Guaraci	SP	329127
3518008	Guarani d'Oeste	SP	35546
3518107	Guarantã	SP	174176
3518206	Guararapes	SP	909954
3518305	Guararema	SP	1413582
3518404	Guaratinguetá	SP	5672184
3518503	Guareí	SP	222782
3518602	Guariba	SP	899806
3518701	Guarujá	SP	8599009
3518800	Guarulhos	SP	61325724
3518859	Guatapará	SP	212860
3518909	Guzolândia	SP	65821
3519006	Herculândia	SP	313972
3519055	Holambra	SP	970053
3519071	Hortolândia	SP	13116393
3519105	Iacanga	SP	427955
3519204	Iacri	SP	191441
3519253	Iaras	SP	152536
3519303	Ibaté	SP	849194
3519402	Ibirá	SP	251106
3519501	Ibirarema	SP	183537
3519600	Ibitinga	SP	1523757
3519709	Ibiúna	SP	1701924
3519808	Icém	SP	173791
3519907	Iepê	SP	247259
3520004	Igaraçu do Tietê	SP	303425
3520103	Igarapava	SP	1179673
3520202	Igaratá	SP	180642
3520301	Iguape	SP	1169820
3520400	Ilhabela	SP	14401225
3520426	Ilha Comprida	SP	1339968
3520442	Ilha Solteira	SP	625343
3520509	Indaiatuba	SP	15596305
3520608	Indiana	SP	64130
3520707	Indiaporã	SP	95550
3520806	Inúbia Paulista	SP	138262
3520905	Ipaussu	SP	373011
3521002	Iperó	SP	648433
3521101	Ipeúna	SP	696293
3521150	Ipiguá	SP	107466
3521200	Iporanga	SP	51274
3521309	Ipuã	SP	358853
3521408	Iracemápolis	SP	1990597
3521507	Irapuã	SP	156746
3521606	Irapuru	SP	88061
3521705	Itaberá	SP	521462
3521804	Itaí	SP	601068
3521903	Itajobi	SP	1599309
3522000	Itaju	SP	87324
3522109	Itanhaém	SP	1885631
3522158	Itaoca	SP	41299
3522208	Itapecerica da Serra	SP	3660938
3522307	Itapetininga	SP	4754148
3522406	Itapeva	SP	2521974
3522505	Itapevi	SP	12172061
3522604	Itapira	SP	3905552
3522653	Itapirapuã Paulista	SP	42108
3522703	Itápolis	SP	1308752
3522802	Itaporanga	SP	321102
3522901	Itapuí	SP	665412
3523008	Itapura	SP	91508
3523107	Itaquaquecetuba	SP	7212560
3523206	Itararé	SP	878884
3523305	Itariri	SP	276174
3523404	Itatiba	SP	6051184
3523503	Itatinga	SP	410393
3523602	Itirapina	SP	411187
3523701	Itirapuã	SP	98574
3523800	Itobi	SP	124807
3523909	Itu	SP	7831498
3524006	Itupeva	SP	6690186
3524105	Ituverava	SP	1524622
3524204	Jaborandi	SP	137849
3524303	Jaboticabal	SP	2906847
3524402	Jacareí	SP	12705393
3524501	Jaci	SP	393180
3524600	Jacupiranga	SP	530424
3524709	Jaguariúna	SP	11529844
3524808	Jales	SP	1546576
3524907	Jambeiro	SP	238350
3525003	Jandira	SP	4014711
3525102	Jardinópolis	SP	1096985
3525201	Jarinu	SP	2510283
3525300	Jaú	SP	4733100
3525409	Jeriquara	SP	82386
3525508	Joanópolis	SP	213005
3525607	João Ramalho	SP	120874
3525706	José Bonifácio	SP	1320742
3525805	Júlio Mesquita	SP	51127
3525854	Jumirim	SP	131511
3525904	Jundiaí	SP	43632891
3526001	Junqueirópolis	SP	576141
3526100	Juquiá	SP	328899
3526209	Juquitiba	SP	513904
3526308	Lagoinha	SP	56591
3526407	Laranjal Paulista	SP	1112580
3526506	Lavínia	SP	157515
3526605	Lavrinhas	SP	109957
3526704	Leme	SP	3207602
3526803	Lençóis Paulista	SP	2639062
3526902	Limeira	SP	13192025
3527009	Lindóia	SP	182325
3527108	Lins	SP	3785366
3527207	Lorena	SP	2826718
3527256	Lourdes	SP	40048
3527306	Louveira	SP	10963452
3527405	Lucélia	SP	441170
3527504	Lucianópolis	SP	57006
3527603	Luís Antônio	SP	1509302
3527702	Luiziânia	SP	71747
3527801	Lupércio	SP	77358
3527900	Lutécia	SP	85265
3528007	Macatuba	SP	628368
3528106	Macaubal	SP	154750
3528205	Macedônia	SP	78572
3528304	Magda	SP	93560
3528403	Mairinque	SP	1896801
3528502	Mairiporã	SP	1748553
3528601	Manduri	SP	228639
3528700	Marabá Paulista	SP	101579
3528809	Maracaí	SP	412434
3528858	Marapoama	SP	179409
3528908	Mariápolis	SP	56776
3529005	Marília	SP	8082306
3529104	Marinópolis	SP	34731
3529203	Martinópolis	SP	496100
3529302	Matão	SP	4153989
3529401	Mauá	SP	15287483
3529500	Mendonça	SP	233513
3529609	Meridiano	SP	241157
3529658	Mesópolis	SP	58798
3529708	Miguelópolis	SP	1015273
3529807	Mineiros do Tietê	SP	172288
3529906	Miracatu	SP	392534
3530003	Mira Estrela	SP	66425
3530102	Mirandópolis	SP	653982
3530201	Mirante do Paranapanema	SP	345876
3530300	Mirassol	SP	1810223
3530409	Mirassolândia	SP	128574
3530508	Mococa	SP	2120615
3530607	Mogi das Cruzes	SP	15386499
3530706	Mogi Guaçu	SP	5873500
3530805	Mogi Mirim	SP	4601571
3530904	Mombuca	SP	100110
3531001	Monções	SP	59748
3531100	Mongaguá	SP	1035581
3531209	Monte Alegre do Sul	SP	178328
3531308	Monte Alto	SP	1802820
3531407	Monte Aprazível	SP	659134
3531506	Monte Azul Paulista	SP	534034
3531605	Monte Castelo	SP	102928
3531704	Monteiro Lobato	SP	65312
3531803	Monte Mor	SP	3485430
3531902	Morro Agudo	SP	1176287
3532009	Morungaba	SP	455896
3532058	Motuca	SP	81591
3532108	Murutinga do Sul	SP	65309
3532157	Nantes	SP	119445
3532207	Narandiba	SP	185942
3532306	Natividade da Serra	SP	72476
3532405	Nazaré Paulista	SP	342175
3532504	Neves Paulista	SP	212414
3532603	Nhandeara	SP	324397
3532702	Nipoã	SP	93953
3532801	Nova Aliança	SP	173292
3532827	Nova Campina	SP	110154
3532843	Nova Canaã Paulista	SP	39531
3532868	Nova Castilho	SP	40620
3532900	Nova Europa	SP	280666
3533007	Nova Granada	SP	434208
3533106	Nova Guataporanga	SP	31234
3533205	Nova Independência	SP	141264
3533254	Novais	SP	58245
3533304	Nova Luzitânia	SP	49834
3533403	Nova Odessa	SP	3540519
3533502	Novo Horizonte	SP	1094927
3533601	Nuporanga	SP	520862
3533700	Ocauçu	SP	115924
3533809	Óleo	SP	83151
3533908	Olímpia	SP	2034078
3534005	Onda Verde	SP	165638
3534104	Oriente	SP	99538
3534203	Orindiúva	SP	404173
3534302	Orlândia	SP	1834997
3534401	Osasco	SP	76609046
3534500	Oscar Bressane	SP	90811
3534609	Osvaldo Cruz	SP	849329
3534708	Ourinhos	SP	3069407
3534757	Ouroeste	SP	421589
3534807	Ouro Verde	SP	112329
3534906	Pacaembu	SP	304395
3535002	Palestina	SP	305218
3535101	Palmares Paulista	SP	122434
3535200	Palmeira d'Oeste	SP	187609
3535309	Palmital	SP	685807
3535408	Panorama	SP	264018
3535507	Paraguaçu Paulista	SP	1536033
3535606	Paraibuna	SP	278815
3535705	Paraíso	SP	221722
3535804	Paranapanema	SP	623747
3535903	Paranapuã	SP	111619
3536000	Parapuã	SP	352666
3536109	Pardinho	SP	301811
3536208	Pariquera-Açu	SP	507384
3536257	Parisi	SP	66842
3536307	Patrocínio Paulista	SP	883249
3536406	Paulicéia	SP	150610
3536505	Paulínia	SP	32690878
3536570	Paulistânia	SP	41093
3536604	Paulo de Faria	SP	268887
3536703	Pederneiras	SP	2193730
3536802	Pedra Bela	SP	83726
3536901	Pedranópolis	SP	64385
3537008	Pedregulho	SP	874137
3537107	Pedreira	SP	1253721
3537156	Pedrinhas Paulista	SP	136866
3537206	Pedro de Toledo	SP	143730
3537305	Penápolis	SP	1664177
3537404	Pereira Barreto	SP	758341
3537503	Pereiras	SP	205055
3537602	Peruíbe	SP	1522404
3537701	Piacatu	SP	91781
3537800	Piedade	SP	1208663
3537909	Pilar do Sul	SP	676867
3538006	Pindamonhangaba	SP	8616942
3538105	Pindorama	SP	372673
3538204	Pinhalzinho	SP	262499
3538303	Piquerobi	SP	55605
3538501	Piquete	SP	164539
3538600	Piracaia	SP	476055
3538709	Piracicaba	SP	26421072
3538808	Piraju	SP	741639
3538907	Pirajuí	SP	472403
3539004	Pirangi	SP	332787
3539103	Pirapora do Bom Jesus	SP	457429
3539202	Pirapozinho	SP	950943
3539301	Pirassununga	SP	2791617
3539400	Piratininga	SP	235385
3539509	Pitangueiras	SP	1064537
3539608	Planalto	SP	155859
3539707	Platina	SP	94368
3539806	Poá	SP	4660371
3539905	Poloni	SP	132003
3540002	Pompéia	SP	1244455
3540101	Pongaí	SP	81246
3540200	Pontal	SP	1165983
3540259	Pontalinda	SP	77905
3540309	Pontes Gestal	SP	156073
3540408	Populina	SP	96206
3540507	Porangaba	SP	176282
3540606	Porto Feliz	SP	2599839
3540705	Porto Ferreira	SP	2051153
3540754	Potim	SP	217418
3540804	Potirendaba	SP	515159
3540853	Pracinha	SP	32788
3540903	Pradópolis	SP	865026
3541000	Praia Grande	SP	7041818
3541059	Pratânia	SP	131213
3541109	Presidente Alves	SP	73374
